endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_nonspike.000996517bbba964ac966ebf5f2cf542bc112b538921ea93a447bed252163c6f,-5.9364204,-1.0536187,-1.102708,-26.493055,-27.631021,-2.9822676,-3.8318434,-6.17223,-1.0536187,-1.0796711,-2.9822676,-3.8318434,-5.909606,-1.0268042,-1.1056018,-26.42902,-27.631021,-2.9390497,-3.6931245,-4.9647098,-1.0268042,-1.0803672,-2.9390497,-3.6931245,-5.9309616,-1.0481597,-1.1171898,-26.446596,-27.631021,-2.9433968,-3.6966305,-5.2961345,-1.0481597,-1.0915917,-2.9433968,-3.6966305,-4.9123044,-0.029502159,-0.30099985,-26.328049,-27.631021,-1.2962178,-1.892105,-3.0606654,-0.029502159,-0.17292695,-1.2962178,-1.892105,-4.9737473,-0.09094502,-0.29518074,-26.345318,-27.631021,-1.6139036,-2.1018357,-3.386317,-0.09094502,-0.22608034,-1.6139036,-2.1018357
covid_nonspike.00f1440aeb73eefa4c41e76ecc4a3b005886364d7299396473bbe85d383ddfac,-6.279561,-1.396759,-1.7608768,-27.245283,-27.631021,-2.1722271,-10.658492,-20.35708,-1.396759,-1.396759,-2.1722271,-10.658492,-6.274465,-1.391663,-1.7552172,-27.24521,-27.631021,-2.1674914,-10.655334,-20.355728,-1.391663,-1.391663,-2.1674914,-10.655334,-6.2733,-1.390498,-1.7536951,-27.245195,-27.631021,-2.1665556,-10.654711,-20.35546,-1.390498,-1.390498,-2.1665556,-10.654711,-5.027786,-0.14498381,-0.60691804,-27.2256,-27.631021,-0.8731632,-9.792449,-19.98592,-0.14498381,-0.14498381,-0.8731632,-9.792449,-5.025245,-0.14244314,-0.6039551,-27.225563,-27.631021,-0.8707713,-9.790854,-19.985235,-0.14244314,-0.14244314,-0.8707713,-9.790854
covid_nonspike.010f5b783be87677716e528edace50459924ebca4b48ce17e798b6a90be59eb9,-7.2599583,-2.3771563,-2.7154129,-26.235516,-27.631021,-3.34988,-4.0501027,-6.106513,-2.3771563,-2.4676695,-3.34988,-4.0501027,-7.023723,-2.140921,-2.6898603,-26.126162,-27.631021,-3.2808537,-3.5322556,-5.0605664,-2.140921,-2.4223793,-3.2808537,-3.5322556,-7.0950794,-2.2122774,-2.680311,-26.158455,-27.631021,-3.259684,-3.6425514,-5.322713,-2.2122774,-2.4073267,-3.259684,-3.6425514,-5.554245,-0.671443,-1.4873965,-25.99797,-27.631021,-1.8480157,-2.1273367,-3.2766128,-0.671443,-1.0912077,-1.8480157,-2.1273367,-5.6793013,-0.7964994,-1.4715773,-26.030014,-27.631021,-1.8222792,-2.2345781,-3.5782058,-0.7964994,-1.0688568,-1.8222792,-2.2345781
covid_nonspike.01332c445677a5b89e4029656dbd1ac49d0d8b55e4d827f6c073cd46254166d1,-6.0151424,-1.5378057,-1.5602016,-26.457214,-27.631021,-1.5602016,-3.5771875,-6.972022,-1.5378057,-1.5426526,-3.5771875,-4.8227997,-5.9972186,-1.5198818,-1.5513645,-26.37983,-27.631021,-1.5513645,-3.5713036,-5.610054,-1.5198818,-1.533918,-3.5713036,-4.579429,-5.873746,-1.3964089,-1.4280235,-26.40158,-27.631021,-1.4280235,-3.3554847,-5.992849,-1.3964089,-1.4070693,-3.3554847,-4.4256635,-5.1092787,-0.63194185,-0.6977243,-26.28953,-27.631021,-0.6977243,-2.4565084,-4.020753,-0.63194185,-0.66848445,-2.4565084,-3.2910845,-4.9937544,-0.5164175,-0.57339275,-26.311268,-27.631021,-0.57339275,-2.2401893,-4.4033437,-0.5164175,-0.5383493,-2.2401893,-3.1634488
covid_nonspike.015885a75db3342976e5c37271c9ebdaef1d9707a9632f699c4778b363ac4ef9,-10.740969,-6.2636313,-6.663139,-26.789465,-27.631021,-6.663139,-7.354697,-12.819631,-6.2636313,-6.439359,-7.354697,-7.60074,-9.847775,-5.3704386,-6.241286,-26.68825,-27.631021,-6.241286,-6.443012,-11.03822,-5.3704386,-5.729655,-6.443012,-6.609965,-10.159754,-5.6824164,-6.607915,-26.732815,-27.631021,-6.607915,-6.703969,-11.822596,-5.6824164,-6.0062156,-6.703969,-6.797286,-8.192586,-3.7152488,-4.85671,-26.60752,-27.631021,-4.85671,-4.998484,-9.617383,-3.7152488,-4.2953205,-4.998484,-5.0659404,-8.654117,-4.1767797,-5.2210603,-26.652084,-27.631021,-5.2210603,-5.230982,-10.401721,-4.1767797,-4.5377855,-5.230982,-5.2924705
covid_nonspike.015ab6ee0f78363a26facae8c7050ff70e0deca84691d0625a984a6109c397b7,-8.423161,-3.540359,-3.581016,-27.290735,-27.631021,-5.17211,-12.658414,-21.21419,-3.540359,-3.540359,-5.17211,-12.658414,-8.283951,-3.4011483,-3.5424933,-27.280325,-27.631021,-4.485017,-12.200352,-21.017878,-3.4011483,-3.4011483,-4.485017,-12.200352,-8.2813425,-3.3985403,-3.5375953,-27.280382,-27.631021,-4.4888716,-12.202921,-21.018978,-3.3985403,-3.3985403,-4.4888716,-12.202921,-6.4668694,-1.5840675,-1.9242045,-27.24837,-27.631021,-2.3759656,-10.794317,-20.41529,-1.5840675,-1.5840675,-2.3759656,-10.794317,-6.4657245,-1.5829225,-1.9176248,-27.248413,-27.631021,-2.3788743,-10.796257,-20.416122,-1.5829225,-1.5829225,-2.3788743,-10.796257
covid_nonspike.01cf0ea3033cfce98bb2e8a39356dd23ff069a7605422a7956b88f404f991640,-8.067284,-3.1844814,-3.23806,-26.724506,-27.631021,-5.0794787,-5.7663665,-10.536744,-3.1844814,-3.2132196,-5.0794787,-5.7663665,-6.567932,-1.6851299,-1.9809266,-26.605429,-27.631021,-2.6094434,-3.587667,-8.291283,-1.6851299,-1.7305596,-2.6094434,-3.587667,-7.826723,-2.9439213,-3.23755,-26.660917,-27.631021,-3.9094186,-4.7607718,-9.337621,-2.9439216,-3.005749,-3.9094186,-4.7607718,-4.9596767,-0.0768749,-0.38145265,-26.525282,-27.631021,-1.0204129,-1.9765196,-6.779923,-0.0768749,-0.13567437,-1.0204129,-1.9765196,-6.241664,-1.3588617,-1.6587331,-26.580767,-27.631021,-2.3202734,-3.239046,-7.826213,-1.3588617,-1.422623,-2.3202734,-3.239046
covid_nonspike.01ec5a1a577713ac3b33e864ef715de8021da6007768dbbf6a08c593eb5c7f75,-7.1440163,-2.261214,-2.4095886,-27.097738,-27.631021,-3.4891453,-4.166566,-17.574825,-2.261214,-2.300351,-3.4891453,-4.166566,-6.196996,-1.3141942,-1.5681108,-27.072248,-27.631021,-2.283103,-3.0450094,-17.09416,-1.3141942,-1.3535539,-2.283103,-3.0450094,-6.283478,-1.4006759,-1.5988377,-27.075409,-27.631021,-2.4909127,-3.184097,-17.153769,-1.4006759,-1.4435965,-2.4909127,-3.184097,-4.8217006,0.061101474,-0.50779593,-27.03772,-27.631021,-0.6869801,-1.5257803,-16.443062,0.061101474,0.02213534,-0.6869801,-1.5257803,-4.976179,-0.093377225,-0.5378927,-27.040855,-27.631021,-0.8944749,-1.6637366,-16.502186,-0.093377225,-0.1390556,-0.8944749,-1.6637366
covid_nonspike.01f8077ab37ab2673c7acc1c9a00084eb061a762be9af4edcd0a58c67ce7530d,-11.510479,-6.6276774,-6.829428,-26.840212,-27.631021,-7.830511,-8.499381,-12.718619,-6.6276774,-6.702758,-7.830511,-8.499381,-10.236556,-5.353754,-5.870207,-26.722897,-27.631021,-6.5445476,-6.8985033,-10.506367,-5.353754,-5.6394267,-6.5445476,-6.8985033,-9.635002,-4.7522,-4.886519,-26.761677,-27.631021,-6.1209326,-6.8188515,-11.23767,-4.7522,-4.80523,-6.1209326,-6.8188515,-7.9965773,-3.1137755,-3.377779,-26.63685,-27.631021,-4.603854,-5.0533004,-8.883783,-3.1137755,-3.2951782,-4.603854,-5.0533004,-7.212851,-2.330049,-2.3940315,-26.67563,-27.631021,-4.00267,-4.825561,-9.615079,-2.330049,-2.3547492,-4.00267,-4.825561
covid_nonspike.024e316579d2b3d76339844ac071bf786f77e308b61db13eb62916852a7a2336,-4.234015,0.24332167,-0.6400169,-25.831697,-27.631021,-0.6400169,-0.8025014,-2.4444919,0.24332167,-0.09621128,-0.8025014,-0.9468262,-4.222326,0.25501105,-0.6426482,-25.689445,-27.631021,-0.6426482,-0.803897,-1.9388354,0.25501105,-0.09780523,-0.803897,-0.9479104,-4.2445874,0.23274939,-0.6726608,-25.75608,-27.631021,-0.6726608,-0.8190384,-2.1341054,0.23274939,-0.115216084,-0.8190384,-0.9587579,-3.4176004,1.0597365,-0.20557152,-25.549934,-27.631021,-0.20557152,-0.21463901,-0.7885914,1.0597365,0.4785493,-0.21463901,-0.25051612,-3.4697063,1.0076306,-0.20044747,-25.616045,-27.631021,-0.20044747,-0.2105596,-0.97462237,1.0076306,0.48263872,-0.2105596,-0.24773316
covid_nonspike.025b3a678a03eace6662ba54d95415ee1a87eaa908a4add322a4d7a863d36990,-7.37404,-2.6735597,-2.8438091,-27.195656,-27.631021,-3.685888,-11.667599,-19.649311,-2.6735597,-2.6735597,-3.685888,-11.667599,-6.3525205,-1.6520399,-1.7371995,-27.182228,-27.631021,-2.9473724,-11.175256,-19.40314,-1.6520399,-1.6520399,-2.9473724,-11.175256,-6.137008,-1.4365278,-1.5454363,-27.176395,-27.631021,-2.6265862,-10.961398,-19.29621,-1.4365278,-1.4365278,-2.6265862,-10.961398,-5.299776,-0.59929544,-0.81563985,-27.156385,-27.631021,-1.5260208,-10.227688,-18.929354,-0.59929544,-0.59929544,-1.5260208,-10.227688,-5.05232,-0.35183936,-0.6238766,-27.150553,-27.631021,-1.2052348,-10.01383,-18.822426,-0.35183936,-0.35183936,-1.2052348,-10.01383
covid_nonspike.0269986bb17fb381038dd105a1fb2ac7aa91f7d49994230a79e98d983fea96e4,-10.795799,-5.9129977,-6.3146477,-26.666721,-27.631021,-7.1735578,-7.4646435,-9.44709,-5.9129977,-6.1495934,-7.1735578,-7.4646435,-9.019091,-4.1362886,-4.9182396,-26.513771,-27.631021,-5.323031,-5.629407,-6.562859,-4.1362886,-4.5501,-5.323031,-5.629407,-9.869772,-4.98697,-5.848726,-26.580013,-27.631021,-6.148421,-6.3335433,-7.8120127,-4.98697,-5.4110217,-6.148421,-6.3335433,-7.3962326,-2.5134306,-3.548197,-26.414066,-27.631021,-3.7739167,-4.0169454,-4.682706,-2.5134306,-3.0555084,-3.7739167,-4.0169454,-8.194816,-3.3120139,-4.1095595,-26.480309,-27.631021,-4.414745,-4.7210784,-5.931858,-3.3120139,-3.675734,-4.414745,-4.7210784
covid_nonspike.027c436b766029738fd81b41f6860f2d216fd3ca6488fac79c63e826eecb7352,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.028a43fed2898ff061a9216d62f4068bc185c189051afe449ce2c304abf81166,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.0291b00c1475c61555385d9103b4a24e3e504cb604946d8dc10b0e51d5c6cc5d,-7.4009113,-2.9235747,-2.9235747,-27.350256,-27.631021,-2.9235747,-15.277298,-22.689531,-2.9235747,-2.9235747,-15.277298,-19.395206,-7.3973875,-2.9200506,-2.9200506,-27.350216,-27.631021,-2.9200506,-15.275536,-22.688828,-2.9200506,-2.9200506,-15.275536,-19.394032,-7.3632927,-2.8859556,-2.8859556,-27.349827,-27.631021,-2.8859556,-15.258489,-22.682009,-2.8859556,-2.8859556,-15.258489,-19.382666,-6.1620665,-1.6847296,-1.6847296,-27.336178,-27.631021,-1.6847296,-14.657875,-22.441763,-1.6847296,-1.6847296,-14.657875,-18.982258,-6.1279616,-1.6506246,-1.6506246,-27.33579,-27.631021,-1.6506246,-14.640823,-22.434942,-1.6506246,-1.6506246,-14.640823,-18.97089
covid_nonspike.02a1b94ff07bbc786fcf708abd0ae397cf0c6695b05f1d9dc9c9a909f4b85a49,-5.6729136,-0.7901114,-0.79047734,-27.284294,-27.631021,-4.7469616,-12.374982,-21.092718,-0.7901114,-0.7901114,-4.7469616,-12.374982,-5.6688814,-0.78607965,-0.7910005,-27.264595,-27.631021,-3.4469101,-11.508281,-20.721275,-0.78607965,-0.78607965,-3.4469101,-11.508281,-5.6930633,-0.8102611,-0.8122576,-27.271763,-27.631021,-3.91994,-11.823634,-20.856426,-0.8102611,-0.8102611,-3.91994,-11.823634,-5.1212974,-0.23849547,-0.25452211,-27.24748,-27.631021,-2.3172615,-10.755181,-20.39852,-0.23849547,-0.23849547,-2.3172615,-10.755181,-5.1248064,-0.24200422,-0.24835214,-27.254438,-27.631021,-2.7765775,-11.061392,-20.529753,-0.24200422,-0.24200422,-2.7765775,-11.061392
covid_nonspike.02a5ab06ada5c1ddc1aee698d64ddba384d50820bc177a89c38315f27c27c423,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.02aef9cf1e715b52c6ed156b5360e98ebd72d2c06d6289ab619f653c3a93c910,-5.740877,-1.26354,-1.756974,-26.608053,-27.631021,-1.756974,-1.9879537,-9.626772,-1.26354,-1.2683645,-1.9879537,-3.5379727,-5.1458116,-0.6684748,-1.1025727,-26.546473,-27.631021,-1.1025727,-1.4211463,-8.5429735,-0.6684748,-0.67809033,-1.4211463,-2.8284776,-5.0443525,-0.56701565,-1.2420901,-26.553833,-27.631021,-1.2420901,-1.2666593,-8.672516,-0.56701565,-0.5732103,-1.2666593,-2.7975593,-4.264475,0.21286221,-0.43505067,-26.473936,-27.631021,-0.43505067,-0.57688177,-7.2663274,0.21286221,0.12628987,-0.57688177,-1.1616793,-4.164861,0.31247568,-0.2210832,-26.481297,-27.631021,-0.2210832,-0.4223948,-7.3958683,0.31247568,0.29088017,-0.4223948,-1.6239355
covid_nonspike.02bab67482fc6f01cc90bf0cd00e11e96bb75778d20c9a35febd5331e0c871c9,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.02bd788af5de475fd108b054c5a50eb3ece0c576bf6f47041abe0cc215637e06,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.02cf394619e0154f1a8262b1fb54b3a67b45bf8fd8fb41cc794756a0f0b249e0,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.02f05c09c0b959930736a4a76af4dc3d51ebdfa02f095decdbebc4a0d1abb0ed,-27.631023,-22.930542,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.930542,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.930542,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.930542,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.930542,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.030076dbb6ae186cc4f2507c82c6ba79883b23311159897a5d70b59ef5ac26a2,-8.972336,-4.271856,-4.459406,-26.587906,-27.631021,-5.608513,-6.1995225,-8.507236,-4.271856,-4.3636975,-5.608513,-6.1995225,-8.724352,-4.023871,-4.458635,-26.472086,-27.631021,-5.335971,-5.7488947,-6.383867,-4.023871,-4.299101,-5.335971,-5.7488947,-8.831532,-4.1310515,-4.4646416,-26.524254,-27.631021,-5.3983836,-5.7954082,-7.340276,-4.1310515,-4.320964,-5.3983836,-5.7954082,-7.050184,-2.3497033,-3.091131,-26.364319,-27.631021,-3.5901923,-3.880146,-4.4081345,-2.3497033,-2.777364,-3.5901923,-3.880146,-7.305153,-2.6046727,-3.08593,-26.416355,-27.631021,-3.8323965,-4.1638184,-5.3621354,-2.6046727,-2.8832238,-3.8323965,-4.1638184
covid_nonspike.033e31a80e30f9a68571c8e99c8ffa04decbc53a190cc7e05337fa6713a7c6b3,-6.578352,-1.6955502,-2.3472605,-26.655617,-27.631021,-2.5155253,-2.998176,-9.237669,-1.6955502,-1.808288,-2.5155253,-2.998176,-5.9506626,-1.0678604,-1.5244154,-26.575916,-27.631021,-2.1043093,-2.3827612,-7.734763,-1.0678604,-1.25168,-2.1043093,-2.3827612,-5.9793944,-1.0965924,-1.5228095,-26.60468,-27.631021,-2.1453257,-2.4229856,-8.27712,-1.0965924,-1.2697719,-2.1453257,-2.4229856,-4.567316,0.31548572,-0.2412443,-26.496666,-27.631021,-0.7368336,-0.960937,-6.2403283,0.31548572,0.07439751,-0.7368336,-0.960937,-4.589567,0.29323477,-0.23454033,-26.524706,-27.631021,-0.7303047,-0.9694645,-6.7690806,0.29323477,0.08100669,-0.7303047,-0.9694645
covid_nonspike.03476b1be8633031e266e9f92070ebb5de4d0faca4cc08080c5bf0a7b4db41c5,-8.853794,-3.970992,-3.9799235,-27.175455,-27.631021,-6.6500735,-7.586071,-19.040329,-3.970992,-3.9751406,-6.6500735,-7.586071,-8.671782,-3.78898,-3.9797535,-27.128294,-27.631021,-4.978843,-5.511003,-18.151014,-3.78898,-3.8526082,-4.978843,-5.511003,-8.790766,-3.9079642,-3.9799235,-27.144684,-27.631021,-5.4541154,-6.2321324,-18.46007,-3.9079642,-3.928827,-5.4541154,-6.2321324,-7.057958,-2.175156,-2.6353295,-27.085108,-27.631021,-3.01235,-3.6108584,-17.336666,-2.175156,-2.2497532,-3.01235,-3.6108584,-7.3213434,-2.4385417,-2.6335883,-27.101484,-27.631021,-3.4866667,-4.3313513,-17.645449,-2.4385417,-2.4667509,-3.4866667,-4.3313513
covid_nonspike.0354f4874fed46076adc4fa28c42319b26157d2716c91f02452da72e19ab09cb,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.03e4b9a59a76d9ce0c1b5888663503abd7b1e786674b059b9f08708e16c2d6d2,-7.088807,-2.3883266,-2.4153872,-26.549135,-27.631021,-4.634963,-5.391018,-7.796441,-2.3883266,-2.4036503,-4.634963,-5.391018,-5.927849,-1.2273684,-1.2775995,-26.430882,-27.631021,-3.0579715,-3.8463726,-5.628461,-1.2273684,-1.2495781,-3.0579715,-3.8463726,-6.1451564,-1.4446758,-1.4765521,-26.468807,-27.631021,-3.540568,-4.5469246,-6.323749,-1.4446758,-1.460566,-3.540568,-4.5469246,-5.065687,-0.36520678,-0.5817718,-26.33587,-27.631021,-1.4523623,-2.1905289,-3.886586,-0.36520678,-0.4202371,-1.4523623,-2.1905289,-5.383345,-0.6828648,-0.7806044,-26.373795,-27.631021,-2.314433,-2.959391,-4.5818524,-0.6828648,-0.73512447,-2.314433,-2.959391
covid_nonspike.0414f3c7e64df625ebb6c1a1da1473e3d37efb4112692754f035e928f6c6f9e2,-0.98562026,3.4917166,3.4914753,-26.598326,-27.631021,3.4914753,-0.72888625,-9.455586,3.4917166,3.491691,-0.72888625,-2.8564744,-0.9856148,3.491722,3.4914043,-26.550785,-27.631021,3.4914043,-0.64335406,-8.61885,3.491722,3.4916604,-0.64335406,-2.578277,-1.1653192,3.3120177,3.3116252,-26.562397,-27.631021,3.3116252,-0.70412457,-8.823221,3.3120177,3.3119502,-0.70412457,-2.599348,-0.56710553,3.9102314,3.9089074,-26.472286,-27.631021,3.9089074,0.42312515,-7.2372737,3.9102314,3.909845,0.42312515,-1.1700059,-0.5574205,3.9199164,3.918699,-26.481743,-27.631021,3.918699,0.4571849,-7.4037113,3.9199164,3.9196835,0.4571849,-1.3575441
covid_nonspike.041c3d7093e44e86e98f517732526cacc183fd7394127df0aa774243a4215a70,-9.784084,-4.9012823,-4.9012823,-27.458826,-27.631021,-16.266151,-20.054441,-24.383915,-4.9012823,-4.9012823,-16.266151,-20.054441,-7.7843647,-2.9015627,-2.9015627,-27.443678,-27.631021,-15.266293,-19.387869,-24.098242,-2.9015627,-2.9015627,-15.266293,-19.387869,-8.430616,-3.547814,-3.547814,-27.448572,-27.631021,-15.589417,-19.603285,-24.190563,-3.547814,-3.547814,-15.589417,-19.603285,-6.659989,-1.7771868,-1.7771868,-27.43516,-27.631021,-14.704104,-19.013077,-23.937616,-1.7771868,-1.7771868,-14.704104,-19.013077,-7.30624,-2.4234378,-2.4234378,-27.440056,-27.631021,-15.027229,-19.228493,-24.029938,-2.4234378,-2.4234378,-15.027229,-19.228493
